"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
43033,"University of Connecticut","CONN","CONN00000722","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1893,8,18,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1893-08-18,1947
43036,"University of Connecticut","CONN","CONN00000725","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,9,9,"fruiting","Fairfield","Stratford","Housatonic River",0,41.20527,-73.10972,20000,1943-09-09,1947
43037,"University of Connecticut","CONN","CONN00000726","Poales","Cyperaceae","Schoenoplectus robustus","Schoenoplectus","robustus","","",1945,8,19,"fruiting","New Haven","Madison","Madison",0,41.33777,-72.63,5000,1945-08-19,1945
43039,"University of Connecticut","CONN","CONN00000728","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,15,"fruiting","New Haven","Milford","Milford Point",0,41.17277,-73.11,1000,1943-08-15,1943
43040,"University of Connecticut","CONN","CONN00000729","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1947,10,14,"fruiting","Fairfield","Stratford","Housatonic River",0,41.20527,-73.10972,20000,1947-10-14,1947
43042,"University of Connecticut","CONN","CONN00000731","Poales","Cyperaceae","Schoenoplectus robustus","Schoenoplectus","robustus","","",1901,8,12,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1901-08-12,1944
43043,"University of Connecticut","CONN","CONN00000732","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1943-08-18,1947
43044,"University of Connecticut","CONN","CONN00000733","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1943-08-18,1943
43046,"University of Connecticut","CONN","CONN00000735","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,9,14,"fruiting","Fairfield","Bridgeport","Ash Creek",0,41.1425,-73.23277,20000,1943-09-14,1947
43047,"University of Connecticut","CONN","CONN00000736","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","New Haven","Milford","Indian River, Milford",0,41.23361,-73.0325,5000,1943-08-18,1943
43048,"University of Connecticut","CONN","CONN00000737","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1905,8,5,"","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1905-08-05,1947
43051,"University of Connecticut","CONN","CONN00000745","Poales","Cyperaceae","Scirpus robustus","Scirpus","robustus","","",1943,9,21,"fruiting","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1943-09-21,1943
43054,"University of Connecticut","CONN","CONN00000748","Poales","Cyperaceae","Schoenoplectus robustus","Schoenoplectus","robustus","","",1934,8,27,"fruiting","Fairfield","Westport","Westport",0,41.14138,-73.35777,5000,1934-08-27,1944
43055,"University of Connecticut","CONN","CONN00000749","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1947,10,14,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1947-10-14,1947
43056,"University of Connecticut","CONN","CONN00000750","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1895,8,28,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1895-08-28,1943
43057,"University of Connecticut","CONN","CONN00000751","Poales","Cyperaceae","Schoenoplectus robustus","Schoenoplectus","robustus","","",1917,9,3,"fruiting","New Haven","Guilford","Guilford",0,41.28888,-72.68166,5000,1917-09-03,1945
43058,"University of Connecticut","CONN","CONN00000752","Poales","Cyperaceae","Schoenoplectus robustus","Schoenoplectus","robustus","","",1903,8,10,"fruiting","New Haven","East Haven","East Haven",0,41.29555,-72.86305,5000,1903-08-10,1945
43063,"University of Connecticut","CONN","CONN00000757","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,9,14,"fruiting","Fairfield","Bridgeport","Ash Creek",0,41.1425,-73.23277,20000,1943-09-14,1947
43064,"University of Connecticut","CONN","CONN00000758","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1943-08-18,1943
43065,"University of Connecticut","CONN","CONN00000759","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","Fairfield","Stratford","Stratford",0,41.18444,-73.13305,5000,1943-08-18,1947
43066,"University of Connecticut","CONN","CONN00000760","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","New Haven","Milford","Indian River, Milford",0,41.23361,-73.0325,5000,1943-08-18,1943
43067,"University of Connecticut","CONN","CONN00000761","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1943-08-18,1943
43068,"University of Connecticut","CONN","CONN00000762","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,15,"fruiting","New Haven","Milford","Milford Point",0,41.17277,-73.11,1000,1943-08-15,1943
43069,"University of Connecticut","CONN","CONN00000763","Poales","Cyperaceae","Scirpus robustus","Scirpus","robustus","","",1898,7,24,"fruiting","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1898-07-24,1898
43070,"University of Connecticut","CONN","CONN00000764","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,9,9,"flowering","New Haven","Milford","Milford",0,41.22222,-73.05638,5000,1943-09-09,1943
43071,"University of Connecticut","CONN","CONN00000765","Poales","Cyperaceae","Schoenoplectus maritimus","Schoenoplectus","maritimus","","",1943,8,18,"fruiting","New Haven","Milford","Milford Point",0,41.17277,-73.11,5000,1943-08-18,1943
43072,"University of Connecticut","CONN","CONN00000766","Poales","Cyperaceae","Scirpus maritimus","Scirpus","maritimus","","",1943,9,9,"fruiting","Fairfield","Stratford","Housatonic River",0,41.20527,-73.10972,20000,1943-09-09,1943
43086,"University of Connecticut","CONN","CONN00000780","Poales","Cyperaceae","Dulichium spathaceum","Dulichium","spathaceum","","",1900,8,0,"fruiting","Hartford","Farmington","Farmington",0,41.72777,-72.84083,5000,NA,1900
43098,"University of Connecticut","CONN","CONN00000792","Poales","Cyperaceae","Dulichium spathaceum","Dulichium","spathaceum","","",1904,8,13,"fruiting","New London","Lyme","Lyme",0,41.3975,-72.34666,5000,1904-08-13,1904
43099,"University of Connecticut","CONN","CONN00000793","Poales","Cyperaceae","Dulichium spathaceum","Dulichium","spathaceum","","",1903,7,28,"fruiting","New Haven","Wolcott","Wolcott",0,41.60111,-72.975,5000,1903-07-28,1903
43108,"University of Connecticut","CONN","CONN00000802","Poales","Cyperaceae","Dulichium spathaceum","Dulichium","spathaceum","","",1894,8,7,"fruiting","Litchfield","New Milford","New Milford",0,41.58694,-73.40833,5000,1894-08-07,1894
43109,"University of Connecticut","CONN","CONN00000803","Poales","Cyperaceae","Dulichium spathaceum","Dulichium","spathaceum","","",1893,7,25,"flowering","Fairfield","Bridgeport","Bridgeport",0,41.16694,-73.20472,5000,1893-07-25,1895
43127,"University of Connecticut","CONN","CONN00000822","Poales","Cyperaceae","Eleocharis pygmaea","Eleocharis","pygmaea","","",1900,7,0,"flowering","New Haven","Orange","Orange",0,41.27944,-73.02583,20000,NA,1900
43133,"University of Connecticut","CONN","CONN00000828","Poales","Cyperaceae","Eleocharis interstincta","Eleocharis","interstincta","","",1918,8,19,"fruiting","Windham","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1918-08-19,1919
43134,"University of Connecticut","CONN","CONN00000829","Poales","Cyperaceae","Eleocharis interstincta","Eleocharis","interstincta","","",1919,9,11,"fruiting","Windham","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1919-09-11,1919
43143,"University of Connecticut","CONN","CONN00000840","Poales","Cyperaceae","Scirpus nanus","Scirpus","nanus","","",1933,9,7,"fruiting","New London","Groton","Trails Corner, Groton",0,41.34138,-72.0575,5000,1933-09-07,1933
22576,"University of Connecticut","CONN","CONN00000842","Poales","Cyperaceae","Eleocharis quadrangulata","Eleocharis","quadrangulata","","",1906,9,24,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,3000,1906-09-24,1936
22577,"University of Connecticut","CONN","CONN00000843","Poales","Cyperaceae","Eleocharis quadrangulata","Eleocharis","quadrangulata","","",1912,8,15,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1912-08-15,1936
22578,"University of Connecticut","CONN","CONN00000844","Poales","Cyperaceae","Eleocharis quadrangulata","Eleocharis","quadrangulata","","",1906,8,14,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1906-08-14,1936
22579,"University of Connecticut","CONN","CONN00000845","Poales","Cyperaceae","Eleocharis quadrangulata","Eleocharis","quadrangulata","","",1904,7,23,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1904-07-23,1936
22580,"University of Connecticut","CONN","CONN00000846","Poales","Cyperaceae","Eleocharis quadrangulata","Eleocharis","quadrangulata","","",1936,6,29,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1936-06-29,1936
22581,"University of Connecticut","CONN","CONN00000847","Poales","Cyperaceae","Eleocharis quadrangulata","Eleocharis","quadrangulata","","",1930,8,28,"flowering","New Haven","SUPPRESSED","SUPPRESSED",0,NA,NA,1000,1930-08-28,1936
43151,"University of Connecticut","CONN","CONN00000854","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1930,8,28,"fruiting","New Haven","Guilford","West Lake",0,41.33833,-72.73138,1000,1930-08-28,1930
43153,"University of Connecticut","CONN","CONN00000856","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1937,10,1,"fruiting","Hartford","Simsbury","Great Pond",0,41.89944,-72.83027,5000,1937-10-01,1937
43155,"University of Connecticut","CONN","CONN00000858","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1935,9,17,"fruiting","Fairfield","Danbury","Danbury",0,41.39472,-73.45388,20000,1935-09-17,1935
43157,"University of Connecticut","CONN","CONN00000860","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1904,7,29,"fruiting","New Haven","Guilford","West Lake",0,41.33833,-72.73138,1000,1904-07-29,1930
43158,"University of Connecticut","CONN","CONN00000861","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1929,8,9,"fruiting","New Haven","Guilford","West Lake",0,41.33833,-72.73138,1000,1929-08-09,1930
43159,"University of Connecticut","CONN","CONN00000862","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1895,9,17,"fruiting","Fairfield","Monroe","Pine Swamp",0,41.3612,-73.2515,1000,1895-09-17,1935
43160,"University of Connecticut","CONN","CONN00000863","Poales","Cyperaceae","Eleocharis robbinsii","Eleocharis","robbinsii","","",1895,7,18,"flowering/fruiting","Fairfield","Botsford","Pine Swamp",0,41.3612,-73.2515,1000,1895-07-18,1935
43166,"University of Connecticut","CONN","CONN00000869","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1953,7,12,"flowering","Middlesex","East Haddam, Leesville","Salmon River",0,41.5125,-72.48194,5000,1953-07-12,1953
43175,"University of Connecticut","CONN","CONN00000878","Poales","Cyperaceae","Eleocharis smallii","Eleocharis","smallii","","",1935,7,27,"fruiting","Fairfield","Redding","Redding",0,41.3025,-73.38333,5000,1935-07-27,1935
43179,"University of Connecticut","CONN","CONN00000882","Poales","Cyperaceae","Eleocharis smallii","Eleocharis","smallii","","",1932,7,12,"flowering","Fairfield","Westport","Hemlock Reservoir",0,41.20777,-73.28111,20000,1932-07-12,1935
43180,"University of Connecticut","CONN","CONN00000883","Poales","Cyperaceae","Eleocharis smallii","Eleocharis","smallii","","",1930,8,13,"fruiting","Fairfield","Westport","Hemlock Reservoir",0,41.20777,-73.28111,20000,1930-08-13,1935
43182,"University of Connecticut","CONN","CONN00000885","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1894,6,28,"flowering","Fairfield","Shelton","Huntington",0,41.29638,-73.14666,4000,1894-06-28,1894
43183,"University of Connecticut","CONN","CONN00000886","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1879,8,10,"fruiting","New Haven","East Haven","East Haven",0,41.29555,-72.86305,5000,1879-08-10,1879
43185,"University of Connecticut","CONN","CONN00000888","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1929,7,18,"fruiting","New London","Groton","Trails Corner, Groton",0,41.34138,-72.0575,5000,1929-07-18,1930
43186,"University of Connecticut","CONN","CONN00000889","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1901,8,14,"fruiting","New London","East Lyme","Dodge Pond, East Lyme",0,41.32722,-72.20027,5000,1901-08-14,1930
43187,"University of Connecticut","CONN","CONN00000890","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1927,7,31,"fruiting","New London","Groton","Swamp at Trails Corner",0,41.34034,-72.05889,5000,1927-07-31,1930
43189,"University of Connecticut","CONN","CONN00000892","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1916,7,10,"fruiting","Middlesex","Durham","Pistapaug Mountain",0,41.43166,-72.73694,3000,1916-07-10,1953
43191,"University of Connecticut","CONN","CONN00000894","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1875,6,21,"flowering","New Haven","New Haven","New Haven",0,41.30805,-72.92805,5000,1875-06-21,1879
43193,"University of Connecticut","CONN","CONN00000896","Poales","Cyperaceae","Eleocharis palustris","Eleocharis","palustris","","",1930,8,15,"flowering","New London","Waterford","Waterford",0,41.34972,-72.14694,5000,1930-08-15,1930
43198,"University of Connecticut","CONN","CONN00000901","Poales","Cyperaceae","Eleocharis calva","Eleocharis","calva","","",1904,8,28,"fruiting","Fairfield","Sherman","Housatonic River",0,41.66111,-73.49444,20000,1904-08-28,1904
43201,"University of Connecticut","CONN","CONN00000906","Alismatales","Alismataceae","Alisma triviale","Alisma","triviale","","",1965,8,22,"","New Haven","Southbury, Southford","Southford Falls State Park",0,41.45416,-73.16222,5000,1965-08-22,1965
43203,"University of Connecticut","CONN","CONN00000909","Alismatales","Alismataceae","Sagittaria engelmanniana","Sagittaria","engelmanniana","","",1965,8,22,"","New Haven","Southbury, Southford","Southford Falls State Park",0,41.45416,-73.16222,5000,1965-08-22,1965
43212,"University of Connecticut","CONN","CONN00000921","Poales","Cyperaceae","Carex projecta","Carex","projecta","","",1927,7,4,"","Middlesex","East Hampton","Hurd State Park",0,41.56805,-72.50611,5000,1927-07-04,1927
43213,"University of Connecticut","CONN","CONN00000922","Poales","Cyperaceae","Carex projecta","Carex","projecta","","",1914,7,26,"","Fairfield","Fairfield","Fairfield",0,41.17583,-73.27194,5000,1914-07-26,1938
43214,"University of Connecticut","CONN","CONN00000923","Poales","Cyperaceae","Carex projecta","Carex","projecta","","",1929,6,19,"","New London","Groton","Groton",0,41.34583,-72.02972,5000,1929-06-19,1929
43217,"University of Connecticut","CONN","CONN00000926","Poales","Cyperaceae","Carex mirabilis","Carex","mirabilis","","",1932,6,25,"fruiting","Tolland","Mansfield","Mansfield",0,41.78833,-72.22888,5000,1932-06-25,1940
43218,"University of Connecticut","CONN","CONN00000927","Poales","Cyperaceae","Carex mirabilis","Carex","mirabilis","","",1931,7,12,"fruiting","Litchfield","Winsted","Winsted",0,41.92111,-73.06055,5000,1931-07-12,1931
43219,"University of Connecticut","CONN","CONN00000928","Poales","Cyperaceae","Carex mirabilis","Carex","mirabilis","","",1932,6,25,"fruiting","Tolland","Mansfield","Mansfield",0,41.78833,-72.22888,5000,1932-06-25,1940
43221,"University of Connecticut","CONN","CONN00000930","Poales","Cyperaceae","Carex normalis","Carex","normalis","","",1957,6,28,"fruiting","Tolland","Union","Bigelow Hollow State Park",0,42.00444,-72.13027,5000,1957-06-28,1960
43222,"University of Connecticut","CONN","CONN00000931","Poales","Cyperaceae","Carex normalis","Carex","normalis","","",1928,6,12,"fruiting","Fairfield","Shelton","Shelton",0,41.31638,-73.09305,5000,1928-06-12,1933
43224,"University of Connecticut","CONN","CONN00000933","Poales","Cyperaceae","Carex normalis","Carex","normalis","","",1928,6,23,"fruiting","Fairfield","Shelton","Shelton",0,41.31638,-73.09305,5000,1928-06-23,1933
43225,"University of Connecticut","CONN","CONN00000934","Poales","Cyperaceae","Carex straminea","Carex","straminea","","",1877,6,21,"","New Haven","New Haven","New Haven",0,41.30805,-72.92805,5000,1877-06-21,1950
