"id","institutionCode","collectionCode","catalogNumber","order","family","scientificName","genus","specificEpithet","taxonRank","infraspecificEpithet","year","month","day","reproductiveCondition","county","municipality","locality","localitySecurity","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","date","lastcollected"
43455,"University of Connecticut","CONN","CONN00001521","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1935,9,30,"flowering","Litchfield","New Milford","Housatonic River",0,41.58916,-73.44611,20000,1935-09-30,1936
43456,"University of Connecticut","CONN","CONN00001522","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1935,8,14,"flowering","Litchfield","Kent","Kent",0,41.73166,-73.45305,NA,1935-08-14,1936
43457,"University of Connecticut","CONN","CONN00001523","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1935,8,14,"sterile/vegetative","Litchfield","Sharon","Mudge Pond",0,41.90361,-73.47472,20000,1935-08-14,1936
43461,"University of Connecticut","CONN","CONN00001527","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1930,8,29,"flowering","Litchfield","Kent, Bulls Bridge","Bulls Bridge",0,41.67583,-73.50944,20000,1930-08-29,1936
43462,"University of Connecticut","CONN","CONN00001529","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1936,9,4,"sterile/vegetative","Litchfield","Sharon","Indian Lake",0,41.91833,-73.49694,20000,1936-09-04,1936
43463,"University of Connecticut","CONN","CONN00001530","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1934,10,3,"sterile/vegetative","Fairfield","New Canaan","New Canaan",0,41.16027,-73.50138,NA,1934-10-03,1936
43500,"University of Connecticut","CONN","CONN00001568","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1935,10,8,"sterile/vegetative","Fairfield","Monroe","Housatonic River, Monroe",0,41.38305,-73.17166,20000,1935-10-08,1937
43501,"University of Connecticut","CONN","CONN00001569","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1937,9,1,"sterile/vegetative","New Haven","New Haven","Edgewood Park, New Haven",0,41.31583,-72.95805,5000,1937-09-01,1937
43502,"University of Connecticut","CONN","CONN00001570","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1937,7,14,"flowering","New Haven","New Haven","Edgewood Park, New Haven",0,41.31583,-72.95805,5000,1937-07-14,1937
43503,"University of Connecticut","CONN","CONN00001571","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1935,9,24,"sterile/vegetative","Litchfield","Salisbury","Salisbury",0,41.985,-73.42277,NA,1935-09-24,1937
43505,"University of Connecticut","CONN","CONN00001573","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1934,9,11,"sterile/vegetative","Fairfield","Wilton","Norwalk River, Wilton",0,41.20472,-73.43027,20000,1934-09-11,1937
43506,"University of Connecticut","CONN","CONN00001574","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1909,9,5,"flowering","Litchfield","Kent","Housatonic River",0,41.73555,-73.47388,5000,1909-09-05,1937
43507,"University of Connecticut","CONN","CONN00001575","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1932,8,9,"flowering","Fairfield","Westport","Saugatuck River",0,41.14722,-73.36444,20000,1932-08-09,1937
43508,"University of Connecticut","CONN","CONN00001576","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1931,9,18,"flowering","Litchfield","Washington","Lake Waramaug, Washington",0,41.69416,-73.34777,20000,1931-09-18,1937
43510,"University of Connecticut","CONN","CONN00001579","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1932,8,5,"flowering","Litchfield","Washington","Lake Waramaug, Washington",0,41.69416,-73.34777,20000,1932-08-05,1937
43513,"University of Connecticut","CONN","CONN00001582","Alismatales","Potamogetonaceae","Potamogeton bupleuroides","Potamogeton","bupleuroides","","",1936,5,21,"sterile/vegetative","New Haven","New Haven","Mill River",0,41.31638,-72.90611,20000,1936-05-21,1937
43528,"University of Connecticut","CONN","CONN00001602","Alismatales","Potamogetonaceae","Potamogeton hybridus","Potamogeton","hybridus","","",1897,9,10,"flowering","Hartford","East Hartford","East Hartford",0,41.76138,-72.61583,NA,1897-09-10,1929
43537,"University of Connecticut","CONN","CONN00001611","Alismatales","Potamogetonaceae","Potamogeton dimorphus","Potamogeton","dimorphus","","",1930,7,30,"fruiting","Fairfield","Newtown","Newtown",0,41.39833,-73.29361,NA,1930-07-30,1931
43541,"University of Connecticut","CONN","CONN00001615","Alismatales","Potamogetonaceae","Potamogeton dimorphus","Potamogeton","dimorphus","","",1904,7,17,"fruiting","Fairfield","Bridgeport, North Bridgeport","North Bridgeport, Bridgeport",0,41.20944,-73.17333,20000,1904-07-17,1931
43547,"University of Connecticut","CONN","CONN00001621","Alismatales","Potamogetonaceae","Potamogeton dimorphus","Potamogeton","dimorphus","","",1929,8,14,"fruiting","New London","Groton","Poquonnock Lake",0,41.35,-72.03333,20000,1929-08-14,1931
43590,"University of Connecticut","CONN","CONN00001673","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1893,7,16,"sterile/vegetative","Litchfield","New Milford, Gaylordsville","Gaylordsville",0,41.64638,-73.48472,5000,1893-07-16,1936
43594,"University of Connecticut","CONN","CONN00001677","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1936,8,18,"sterile/vegetative","Fairfield","Redding","Umpawaug Pond, Redding",0,41.30583,-73.45,20000,1936-08-18,1936
43595,"University of Connecticut","CONN","CONN00001678","Alismatales","Potamogetonaceae","Potamogeton panormitanus","Potamogeton","panormitanus","","",1935,8,8,"sterile/vegetative","Fairfield","Westport","Westport",0,41.12333,-73.3475,NA,1935-08-08,1936
43597,"University of Connecticut","CONN","CONN00001680","Alismatales","Potamogetonaceae","Potamogeton lateralis","Potamogeton","lateralis","","",1935,8,16,"sterile/vegetative","Fairfield","Danbury","Danbury",0,41.40222,-73.47166,NA,1935-08-16,1935
43598,"University of Connecticut","CONN","CONN00001681","Alismatales","Potamogetonaceae","Potamogeton lateralis","Potamogeton","lateralis","","",1935,8,6,"sterile/vegetative","Fairfield","Danbury","Saugatuck River",0,41.34194,-73.46416,20000,1935-08-06,1935
43599,"University of Connecticut","CONN","CONN00001682","Alismatales","Potamogetonaceae","Potamogeton lateralis","Potamogeton","lateralis","","",1935,9,12,"sterile/vegetative","Fairfield","Danbury","Saugatuck River",0,41.34194,-73.46416,20000,1935-09-12,1935
43601,"University of Connecticut","CONN","CONN00001684","Alismatales","Potamogetonaceae","Potamogeton claytonii","Potamogeton","claytonii","","",1887,8,19,"fruiting","Hartford","Plainville","Plainville",0,41.67472,-72.8575,NA,1887-08-19,1887
22588,"University of Connecticut","CONN","CONN00001695","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1937,8,17,"sterile/vegetative","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1937-08-17,1939
22589,"University of Connecticut","CONN","CONN00001696","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1936,9,4,"flowering/fruiting","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1936-09-04,1939
22590,"University of Connecticut","CONN","CONN00001697","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1935,9,11,"sterile/vegetative","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1935-09-11,1939
22591,"University of Connecticut","CONN","CONN00001698","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1935,9,11,"sterile/vegetative","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1935-09-11,1939
22592,"University of Connecticut","CONN","CONN00001699","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1937,7,20,"","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1937-07-20,1939
22593,"University of Connecticut","CONN","CONN00001700","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1939,9,6,"sterile/vegetative","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1939-09-06,1939
22594,"University of Connecticut","CONN","CONN00001701","Alismatales","Potamogetonaceae","Potamogeton longiligulatus","Potamogeton","longiligulatus","","",1936,9,4,"sterile/vegetative","Litchfield","SUPPRESSED","SUPPRESSED",0,NA,NA,20000,1936-09-04,1939
43621,"University of Connecticut","CONN","CONN00001713","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1903,8,20,"flowering","Litchfield","Salisbury, Lakeville","Lakeville",0,41.96444,-73.44055,5000,1903-08-20,1939
43622,"University of Connecticut","CONN","CONN00001714","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1939,9,6,"fruiting","Litchfield","Sharon","Mudge Pond",0,41.90361,-73.47472,20000,1939-09-06,1939
43623,"University of Connecticut","CONN","CONN00001715","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1934,8,2,"sterile/vegetative","Litchfield","Salisbury","Twin Lakes",0,42.02083,-73.39166,20000,1934-08-02,1939
43624,"University of Connecticut","CONN","CONN00001716","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1935,9,17,"flowering/fruiting","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1935-09-17,1939
43625,"University of Connecticut","CONN","CONN00001717","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1935,8,25,"flowering","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1935-08-25,1939
43626,"University of Connecticut","CONN","CONN00001718","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1937,8,31,"flowering/fruiting","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1937-08-31,1939
43627,"University of Connecticut","CONN","CONN00001719","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1933,7,4,"sterile/vegetative","New Haven","Guilford, North Guilford","Quonnipaug Lake",0,41.39138,-72.6975,5000,1933-07-04,1933
43629,"University of Connecticut","CONN","CONN00001721","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1913,9,10,"flowering","Litchfield","Kent","Housatonic River",0,41.73555,-73.47388,20000,1913-09-10,1939
43630,"University of Connecticut","CONN","CONN00001722","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1912,8,31,"sterile/vegetative","Litchfield","Salisbury, Amesville","Housatonic River, Amesville, Salisbury",0,41.9625,-73.37138,20000,1912-08-31,1939
43632,"University of Connecticut","CONN","CONN00001724","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1935,8,6,"flowering","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1935-08-06,1939
43636,"University of Connecticut","CONN","CONN00001728","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1910,8,15,"fruiting","Fairfield","Stratford","Housatonic River",0,41.20527,-73.10972,20000,1910-08-15,1939
43639,"University of Connecticut","CONN","CONN00001731","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1931,9,10,"fruiting","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1931-09-10,1933
43640,"University of Connecticut","CONN","CONN00001732","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1903,8,19,"flowering","Litchfield","Salisbury","Long Pond, Salisbury",0,41.93805,-73.455,20000,1903-08-19,1933
43641,"University of Connecticut","CONN","CONN00001733","Alismatales","Potamogetonaceae","Potamogeton zizii","Potamogeton","zizii","","",1905,7,4,"flowering","Litchfield","Salisbury, Chapinville","Long Pond, Chapinville, Salisbury",0,41.93805,-73.455,20000,1905-07-04,1905
43642,"University of Connecticut","CONN","CONN00001734","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1904,8,11,"fruiting","Litchfield","Salisbury","Long Pond, Salisbury",0,41.93805,-73.455,20000,1904-08-11,1933
43644,"University of Connecticut","CONN","CONN00001736","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1913,7,4,"flowering","Litchfield","Salisbury","Twin Lakes",0,42.02083,-73.39166,20000,1913-07-04,1939
43645,"University of Connecticut","CONN","CONN00001737","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1914,8,3,"","New Haven","East Haven","Lake Saltonstall, East Haven",0,41.28166,-72.86166,20000,1914-08-03,1933
43646,"University of Connecticut","CONN","CONN00001738","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1925,9,7,"flowering","Litchfield","Salisbury","Twin Lakes",0,42.02083,-73.39166,20000,1925-09-07,1939
43648,"University of Connecticut","CONN","CONN00001740","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1925,9,7,"fruiting","Litchfield","Sharon","Indian Lake",0,41.91833,-73.49694,20000,1925-09-07,1939
43649,"University of Connecticut","CONN","CONN00001741","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1925,9,7,"fruiting","Litchfield","Sharon","Beardsley Pond",0,41.8975,-73.44666,20000,1925-09-07,1933
43650,"University of Connecticut","CONN","CONN00001742","Alismatales","Potamogetonaceae","Potamogeton angustifolius","Potamogeton","angustifolius","","",1935,9,24,"fruiting","Litchfield","Sharon","Mudge Pond",0,41.90361,-73.47472,20000,1935-09-24,1939
43651,"University of Connecticut","CONN","CONN00001743","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1895,7,28,"flowering","Litchfield","Kent","Housatonic River",0,41.73555,-73.47388,20000,1895-07-28,1933
43652,"University of Connecticut","CONN","CONN00001744","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1931,9,24,"fruiting","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1931-09-24,1933
43653,"University of Connecticut","CONN","CONN00001745","Alismatales","Potamogetonaceae","Potamogeton lucens","Potamogeton","lucens","","",1931,9,24,"fruiting","Fairfield","Danbury","Lake Kenosia",0,41.38416,-73.50333,20000,1931-09-24,1933
43730,"University of Connecticut","CONN","CONN00001830","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1935,9,26,"","Fairfield","Easton","Hemlock Reservoir, Easton",0,41.20777,-73.28166,20000,1935-09-26,1966
43731,"University of Connecticut","CONN","CONN00001831","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1966,8,19,"","New Haven","Oxford","Housatonic River, Oxford",0,41.39138,-73.18333,20000,1966-08-19,1966
43732,"University of Connecticut","CONN","CONN00001832","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1966,8,19,"","Tolland","Union","Union",0,41.98805,-72.16194,20000,1966-08-19,1966
43733,"University of Connecticut","CONN","CONN00001833","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1966,8,19,"","Tolland","Union","Union",0,41.98805,-72.16194,20000,1966-08-19,1966
43751,"University of Connecticut","CONN","CONN00001858","Alismatales","Potamogetonaceae","Potamogeton hybridus","Potamogeton","hybridus","","",1914,8,11,"fruiting","Windham","Plainfield, Moosup","Moosup Pond",0,41.73527,-71.86722,5000,1914-08-11,1929
43752,"University of Connecticut","CONN","CONN00001859","Alismatales","Potamogetonaceae","Potamogeton hybridus","Potamogeton","hybridus","","",1906,9,2,"fruiting","New Haven","Milford","Milford",0,41.22416,-73.06027,NA,1906-09-02,1929
43753,"University of Connecticut","CONN","CONN00001860","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1933,8,7,"fruiting","Middlesex","Middlefield","Beseck Lake",0,41.51222,-72.72805,20000,1933-08-07,1966
43758,"University of Connecticut","CONN","CONN00001865","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1932,8,10,"","Middlesex","Old Saybrook","Old Saybrook",0,41.29388,-72.38305,NA,1932-08-10,1966
43761,"University of Connecticut","CONN","CONN00001868","Alismatales","Potamogetonaceae","Potamogeton capillaceus","Potamogeton","capillaceus","","",1932,9,13,"","New London","Voluntown","Beach Pond",0,41.58111,-71.81722,20000,1932-09-13,1966
